protocol,hop_count,packet_count,seed,measurement_end_time,created_packets,delivered_packets,dropped_packets,delivery_ratio,average_end_to_end_delay,p50_end_to_end_delay,p95_end_to_end_delay,p99_end_to_end_delay,maximum_end_to_end_delay,throughput_bps,retransmissions,collision_or_conflict_events,contention_attempts,control_frames_sent,control_bytes_sent,data_frames_sent,data_bytes_sent,total_frames_sent,total_bytes_sent,queue_overflow_drops,maximum_queue_length,average_queue_delay,maximum_queue_delay,active_reservations_after_run,terminal_sessions,simulation_end_time,wall_clock_runtime,platform,sensitivity_type,scenario_id,load_level,interarrival_time,successful_hops,difs_starts,segment_queue_entries,maximum_segment_queue_length,average_segment_queue_delay,maximum_segment_queue_delay,ack_frames_sent,ack_bytes_sent,frames_per_created_packet,bytes_per_created_packet,control_bytes_per_delivered_packet,total_segments,completed_segments,per_flow_metrics,flow_count,jain_fairness,multiflow_scenario,traffic_type
Fixed-PRMAC,6,200,57,2.056288000000007,200,136,64,0.68,0.07892632352941566,,0.1352974999999984,0.1434840000000064,0.1496060000000009,541807.3732862305,892,956,1398,4768,134880,816,863328,6400,1009632,0,,,,0,200,,0.26787940000212984,python,multiflow,python-M1-medium-seed-57-Fixed-PRMAC,medium,0.0,816,1398,506,7,0.013910371541502861,0.10708200000000123,816,11424,32.0,5048.16,991.7647058823529,506,442,"[{'flow_id': 0, 'created': 100, 'delivered': 68, 'delivery_ratio': 0.68, 'average_delay': 0.06649070588235602, 'p95_delay': 0.13009700000001348}, {'flow_id': 1, 'created': 100, 'delivered': 68, 'delivery_ratio': 0.68, 'average_delay': 0.09136194117647531, 'p95_delay': 0.13713660000000477}]",2,1.0,M1,
DCF,6,200,67,5.653369000000114,200,200,0,1.0,2.3807662400000664,2.4360055000000638,3.7655597500001146,3.7913201400001144,3.7923500000001136,289809.49235756,356,170,1456,1100,15400,1456,1540448,2556,1555848,0,0,0.40974921181819335,0.0,0,200,5.653369000000114,0.6800664000002143,python,multiflow,python-M1-medium-seed-67-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.525740730000069, 'p95_delay': 3.781298550000113}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.2357917500000637, 'p95_delay': 3.5039935500001165}]",2,1.0,M1,
Fixed-PRMAC,6,200,67,2.205694000000048,200,131,69,0.655,0.13881589312978115,,0.31921200000000755,0.3463176000000294,0.35627200000002857,486537.11711596296,996,1065,1503,5063,143720,817,864386,6697,1019544,0,,,,0,200,,0.28705819999959203,python,multiflow,python-M1-medium-seed-67-Fixed-PRMAC,medium,0.0,817,1503,507,15,0.03509648915187648,0.3206760000000275,817,11438,33.485,5097.72,1097.0992366412213,507,438,"[{'flow_id': 0, 'created': 100, 'delivered': 72, 'delivery_ratio': 0.72, 'average_delay': 0.06262911111111323, 'p95_delay': 0.12523060000000047}, {'flow_id': 1, 'created': 100, 'delivered': 59, 'delivery_ratio': 0.59, 'average_delay': 0.23178959322035897, 'p95_delay': 0.33914320000003323}]",2,0.9902481246393539,M1,
DCF,6,200,77,5.688455000000077,200,200,0,1.0,2.419243340000052,2.4672510000000836,3.8924621500000827,3.9011938100000845,3.907793000000085,288021.9673004318,372,179,1472,1100,15400,1472,1557376,2572,1572776,0,0,0.4148997136363727,0.0,0,200,5.688455000000077,0.6845157999996445,python,multiflow,python-M1-medium-seed-77-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.843856660000051, 'p95_delay': 3.898857350000086}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.9946300200000529, 'p95_delay': 2.8146653500000935}]",2,1.0,M1,
Fixed-PRMAC,6,200,77,2.044612000000003,200,130,70,0.65,0.07722790769231112,,0.12858739999999796,0.14629809999999444,0.15638799999999187,520861.65981614037,918,988,1418,4802,136040,802,848516,6406,995784,0,,,,0,200,,0.3256823000010627,python,multiflow,python-M1-medium-seed-77-Fixed-PRMAC,medium,0.0,802,1418,500,6,0.014431944000000613,0.10818399999999762,802,11228,32.03,4978.92,1046.4615384615386,500,430,"[{'flow_id': 0, 'created': 100, 'delivered': 72, 'delivery_ratio': 0.72, 'average_delay': 0.06665858333333673, 'p95_delay': 0.11434410000000785}, {'flow_id': 1, 'created': 100, 'delivered': 58, 'delivery_ratio': 0.58, 'average_delay': 0.09034844827586556, 'p95_delay': 0.13771039999999238}]",2,0.9885353299017311,M1,
DCF,6,200,87,5.710299000000082,200,200,0,1.0,2.443188610000044,2.591605500000061,4.024795700000074,4.14695014000007,4.163091000000072,286920.17703450844,388,184,1488,1100,15400,1488,1574304,2588,1589704,0,0,0.41866949000000764,0.0,0,200,5.710299000000082,0.6997126999995089,python,multiflow,python-M1-medium-seed-87-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.6543541400000463, 'p95_delay': 4.102152700000073}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.2320230800000416, 'p95_delay': 3.661487700000072}]",2,1.0,M1,
Fixed-PRMAC,6,200,87,2.085040000000006,200,128,72,0.64,0.07361106250000404,,0.13082610000000988,0.14929670000001918,0.17380400000001406,502904.5006330799,950,1022,1446,4801,136120,791,836878,6383,984072,0,,,,0,200,,0.28540289999727975,python,multiflow,python-M1-medium-seed-87-Fixed-PRMAC,medium,0.0,791,1446,496,6,0.013212899193549565,0.14345000000001362,791,11074,31.915,4920.36,1063.4375,496,424,"[{'flow_id': 0, 'created': 100, 'delivered': 71, 'delivery_ratio': 0.71, 'average_delay': 0.06667304225352405, 'p95_delay': 0.12226100000000584}, {'flow_id': 1, 'created': 100, 'delivered': 57, 'delivery_ratio': 0.57, 'average_delay': 0.0822531578947423, 'p95_delay': 0.14582680000001685}]",2,0.9881785283474062,M1,
DCF,6,200,97,5.6117650000001245,200,200,0,1.0,3.1615928700000944,3.5009140000001167,3.9856276000001163,4.004413340000116,4.017633000000116,291958.0559770346,337,160,1437,1100,15400,1437,1520346,2537,1535746,0,0,0.5523599290909258,0.0,0,200,5.6117650000001245,0.6854950999986613,python,multiflow,python-M1-medium-seed-97-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.4544078000001024, 'p95_delay': 3.9936402000001157}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.8687779400000863, 'p95_delay': 3.606665500000119}]",2,1.0,M1,
Fixed-PRMAC,6,200,97,2.0791020000000104,200,131,69,0.655,0.08021029007634468,,0.15697100000002084,0.1809472000000272,0.18544400000003236,516161.3042553923,950,1019,1460,4926,139520,826,873908,6578,1024992,0,,,,0,200,,0.2695032000010542,python,multiflow,python-M1-medium-seed-97-Fixed-PRMAC,medium,0.0,826,1460,510,7,0.014592129411767277,0.14322000000003032,826,11564,32.89,5124.96,1065.0381679389313,510,441,"[{'flow_id': 0, 'created': 100, 'delivered': 75, 'delivery_ratio': 0.75, 'average_delay': 0.07141645333333962, 'p95_delay': 0.12363400000001196}, {'flow_id': 1, 'created': 100, 'delivered': 56, 'delivery_ratio': 0.56, 'average_delay': 0.09198775000001216, 'p95_delay': 0.16257250000003004}]",2,0.9793973290720237,M1,
DCF,6,200,7,5.663360000000107,200,200,0,1.0,3.079514840000057,3.271246500000095,4.885057200000105,4.892048580000106,4.893374000000104,289298.2257882192,366,172,1466,1100,15400,1466,1551028,2566,1566428,0,0,0.5367782054545555,0.0,0,200,5.663360000000107,0.7211051999984193,python,multiflow,python-M1-high-seed-7-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.7075559600000707, 'p95_delay': 4.890028600000104}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.4514737200000436, 'p95_delay': 3.969920600000109}]",2,1.0,M1,
Fixed-PRMAC,6,200,7,2.0852420000000613,200,143,57,0.715,0.6418454685314794,,1.2357542000000592,1.278132200000062,1.2932420000000613,561784.1957911674,669,726,1204,4412,123480,888,939504,6188,1075416,0,,,,0,200,,0.21584939999956987,python,multiflow,python-M1-high-seed-7-Fixed-PRMAC,high,0.0,888,1204,535,47,0.20434722616822693,0.9924440000000396,888,12432,30.94,5377.08,863.4965034965035,535,478,"[{'flow_id': 0, 'created': 100, 'delivered': 75, 'delivery_ratio': 0.75, 'average_delay': 0.41199789333333475, 'p95_delay': 0.7991034000000191}, {'flow_id': 1, 'created': 100, 'delivered': 68, 'delivery_ratio': 0.68, 'average_delay': 0.8953538235294329, 'p95_delay': 1.2635067000000624}]",2,0.9976095228802812,M1,
DCF,6,200,17,5.646246000000175,200,200,0,1.0,3.1159161050000823,3.3060905000000904,4.838466500000169,4.855664920000174,4.857660000000174,290175.1004118399,349,165,1449,1100,15400,1449,1533042,2549,1548442,0,0,0.5449301363636507,0.0,0,200,5.646246000000175,0.6476519000025291,python,multiflow,python-M1-high-seed-17-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.799539150000111, 'p95_delay': 4.853795700000174}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.4322930600000534, 'p95_delay': 4.02285360000015}]",2,1.0,M1,
Fixed-PRMAC,6,200,17,2.0710840000000754,200,140,60,0.7,0.6564832571428736,,1.2432319000000738,1.2706591800000762,1.2790840000000754,553758.321729084,648,708,1191,4414,123380,904,956432,6222,1092468,0,,,,0,200,,0.24332399999912013,python,multiflow,python-M1-high-seed-17-Fixed-PRMAC,high,0.0,904,1191,543,55,0.2059350423572784,1.029068000000073,904,12656,31.11,5462.34,881.2857142857143,543,483,"[{'flow_id': 0, 'created': 100, 'delivered': 78, 'delivery_ratio': 0.78, 'average_delay': 0.3761731794871809, 'p95_delay': 0.6643117000000154}, {'flow_id': 1, 'created': 100, 'delivered': 62, 'delivery_ratio': 0.62, 'average_delay': 1.009131419354874, 'p95_delay': 1.2578805000000761}]",2,0.9871071716357773,M1,
DCF,6,200,27,5.610822000000138,200,200,0,1.0,3.083627165000073,2.9867570000001002,4.8188226000001375,4.825793220000138,4.829124000000137,292007.12480274006,329,159,1429,1100,15400,1429,1511882,2529,1527282,0,0,0.5381703627272855,0.0,0,200,5.610822000000138,0.6690710999973817,python,multiflow,python-M1-high-seed-27-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 4.066303460000105, 'p95_delay': 4.821402900000136}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.100950870000041, 'p95_delay': 3.9981971000001257}]",2,1.0,M1,
Fixed-PRMAC,6,200,27,2.0631080000000663,200,122,78,0.61,0.7121215737705066,,1.2298045000000644,1.2674885000000664,1.2711080000000663,484426.4090876328,814,892,1337,4576,129060,822,869676,6220,1010244,0,,,,0,200,,0.2299864999986312,python,multiflow,python-M1-high-seed-27-Fixed-PRMAC,high,0.0,822,1337,523,50,0.2219978279158734,0.853320000000064,822,11508,31.1,5051.22,1057.8688524590164,523,445,"[{'flow_id': 0, 'created': 100, 'delivered': 54, 'delivery_ratio': 0.54, 'average_delay': 0.5420493703703739, 'p95_delay': 0.8908123000000243}, {'flow_id': 1, 'created': 100, 'delivered': 68, 'delivery_ratio': 0.68, 'average_delay': 0.8471789117647295, 'p95_delay': 1.2503911000000678}]",2,0.987002652519894,M1,
DCF,6,200,37,5.5650660000001055,200,200,0,1.0,3.164476275000066,3.164264000000104,4.876218400000096,4.881047920000096,4.883062000000097,294408.0088178593,307,149,1407,1100,15400,1407,1488606,2507,1504006,0,0,0.5539487363636479,0.0,0,200,5.5650660000001055,0.6836110999975062,python,multiflow,python-M1-high-seed-37-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.879431330000082, 'p95_delay': 4.879502200000096}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.4495212200000505, 'p95_delay': 3.9582512000001127}]",2,1.0,M1,
Fixed-PRMAC,6,200,37,2.035386000000071,200,144,56,0.72,0.6064897083333443,,1.1925615000000633,1.2320121000000717,1.243386000000071,579569.6737621065,677,733,1214,4477,125380,893,944794,6263,1082676,0,,,,0,200,,0.21965579999960028,python,multiflow,python-M1-high-seed-37-Fixed-PRMAC,high,0.0,893,1214,537,46,0.19187711731843846,0.6094620000000561,893,12502,31.315,5413.38,870.6944444444445,537,481,"[{'flow_id': 0, 'created': 100, 'delivered': 75, 'delivery_ratio': 0.75, 'average_delay': 0.4405648266666658, 'p95_delay': 0.7477494000000151}, {'flow_id': 1, 'created': 100, 'delivered': 69, 'delivery_ratio': 0.69, 'average_delay': 0.786842840579734, 'p95_delay': 1.216870400000069}]",2,0.9982668977469671,M1,
DCF,6,200,47,5.6743640000001365,200,200,0,1.0,3.233525950000082,3.2559190000001212,4.889427400000136,4.899608740000134,4.906622000000135,288737.2047334222,359,174,1459,1100,15400,1459,1543622,2559,1559022,0,0,0.5642587154545597,0.0,0,200,5.6743640000001365,0.6847269999998389,python,multiflow,python-M1-high-seed-47-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 4.094356260000108, 'p95_delay': 4.892929200000135}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.3726956400000554, 'p95_delay': 3.600401600000128}]",2,1.0,M1,
Fixed-PRMAC,6,200,47,1.9173500000000592,200,135,65,0.675,0.5737685333333404,,1.0880174000000495,1.1150022000000566,1.1253500000000591,576796.0987821555,705,770,1232,4446,124720,866,916228,6178,1053072,0,,,,0,200,,0.22915700000157813,python,multiflow,python-M1-high-seed-47-Fixed-PRMAC,high,0.0,866,1232,527,45,0.1834662277039862,0.6239120000000145,866,12124,30.89,5265.36,923.8518518518518,527,462,"[{'flow_id': 0, 'created': 100, 'delivered': 77, 'delivery_ratio': 0.77, 'average_delay': 0.4232220779220772, 'p95_delay': 0.6741036000000143}, {'flow_id': 1, 'created': 100, 'delivered': 58, 'delivery_ratio': 0.58, 'average_delay': 0.7736319310345002, 'p95_delay': 1.1085547000000546}]",2,0.9805767782201659,M1,
DCF,6,200,57,5.627048000000103,200,200,0,1.0,2.9380936700000615,2.8277480000000894,4.8374184000001,4.846851120000101,4.850374000000102,291165.10113295104,346,165,1446,1100,15400,1446,1529868,2546,1545268,0,0,0.5098293290909198,0.0,0,200,5.627048000000103,0.7395695999985037,python,multiflow,python-M1-high-seed-57-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.8522182100000837, 'p95_delay': 4.844475900000103}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.023969130000039, 'p95_delay': 3.3516049500001244}]",2,1.0,M1,
Fixed-PRMAC,6,200,57,2.1661940000000532,200,146,54,0.73,0.6893702602739867,,1.3326845000000564,1.3712315000000543,1.3821940000000532,552135.2196525199,674,728,1212,4486,125580,900,952200,6286,1090380,0,,,,0,200,,0.22168100000271806,python,multiflow,python-M1-high-seed-57-Fixed-PRMAC,high,0.0,900,1212,538,49,0.2214135427509329,0.9387060000000502,900,12600,31.43,5451.9,860.1369863013699,538,484,"[{'flow_id': 0, 'created': 100, 'delivered': 78, 'delivery_ratio': 0.78, 'average_delay': 0.5079494615384678, 'p95_delay': 0.8069569000000264}, {'flow_id': 1, 'created': 100, 'delivered': 68, 'delivery_ratio': 0.68, 'average_delay': 0.8974705882353172, 'p95_delay': 1.361795500000055}]",2,0.9953305939484495,M1,
DCF,6,200,67,5.673762000000123,200,200,0,1.0,2.8926541500000735,2.9651625000000914,4.844796200000121,4.87040784000012,4.881762000000124,288767.8404557619,364,174,1464,1100,15400,1464,1548912,2564,1564312,0,0,0.5026895654545585,0.0,0,200,5.673762000000123,0.7445315999975719,python,multiflow,python-M1-high-seed-67-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.939162670000105, 'p95_delay': 4.85663340000012}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.8461456300000423, 'p95_delay': 3.336137750000144}]",2,1.0,M1,
Fixed-PRMAC,6,200,67,2.1965520000000565,200,132,68,0.66,0.6952692727272866,,1.3630275000000582,1.394456500000057,1.4045520000000564,492291.5551282065,745,813,1277,4562,128140,872,922576,6306,1062924,0,,,,0,200,,0.22278129999904195,python,multiflow,python-M1-high-seed-67-Fixed-PRMAC,high,0.0,872,1277,532,48,0.21556075939849936,0.9101240000000601,872,12208,31.53,5314.62,970.7575757575758,532,464,"[{'flow_id': 0, 'created': 100, 'delivered': 76, 'delivery_ratio': 0.76, 'average_delay': 0.4303892105263179, 'p95_delay': 0.8799905000000202}, {'flow_id': 1, 'created': 100, 'delivered': 56, 'delivery_ratio': 0.56, 'average_delay': 1.0547493571428868, 'p95_delay': 1.3835995000000578}]",2,0.9775583482944346,M1,
DCF,6,200,77,5.650266000000094,200,200,0,1.0,3.11319550500006,3.339110000000106,4.826209600000094,4.858992360000095,4.865314000000095,289968.6492635874,357,170,1457,1100,15400,1457,1541506,2557,1556906,0,0,0.5421352000000106,0.0,0,200,5.650266000000094,0.6683742000022903,python,multiflow,python-M1-high-seed-77-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.718285810000071, 'p95_delay': 4.853587200000095}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.508105200000049, 'p95_delay': 3.683626400000098}]",2,1.0,M1,
Fixed-PRMAC,6,200,77,1.9513060000000686,200,143,57,0.715,0.5213847972028063,,1.1073282000000564,1.1467866000000662,1.1593060000000686,600344.5897260393,629,686,1161,4303,120160,893,944794,6089,1077456,0,,,,0,200,,0.23012680000101682,python,multiflow,python-M1-high-seed-77-Fixed-PRMAC,high,0.0,893,1161,532,43,0.17165121052631777,0.7071320000000145,893,12502,30.445,5387.28,840.2797202797203,532,475,"[{'flow_id': 0, 'created': 100, 'delivered': 86, 'delivery_ratio': 0.86, 'average_delay': 0.30662223255813825, 'p95_delay': 0.4994555000000092}, {'flow_id': 1, 'created': 100, 'delivered': 57, 'delivery_ratio': 0.57, 'average_delay': 0.8454125263158142, 'p95_delay': 1.1361460000000634}]",2,0.9604978863316112,M1,
DCF,6,200,87,5.651197000000102,200,200,0,1.0,3.2565206050000564,3.5214325000000883,4.98575170000008,5.004514840000077,5.009853000000076,289920.878709408,352,169,1452,1100,15400,1452,1536216,2552,1551616,0,0,0.5679119054545553,0.0,0,200,5.651197000000102,0.6972917000020971,python,multiflow,python-M1-high-seed-87-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 4.268465130000073, 'p95_delay': 4.999012700000077}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.24457608000004, 'p95_delay': 4.117687600000085}]",2,1.0,M1,
Fixed-PRMAC,6,200,87,2.104360000000063,200,138,62,0.69,0.6558783043478394,,1.2713685000000652,1.3025081000000633,1.3123600000000628,537216.0656921659,718,780,1257,4526,126900,888,939504,6302,1078836,0,,,,0,200,,0.23111300000164192,python,multiflow,python-M1-high-seed-87-Fixed-PRMAC,high,0.0,888,1257,539,51,0.20780507235621842,0.836822000000057,888,12432,31.51,5394.18,919.5652173913044,539,477,"[{'flow_id': 0, 'created': 100, 'delivered': 72, 'delivery_ratio': 0.72, 'average_delay': 0.4183378333333327, 'p95_delay': 0.7361673000000137}, {'flow_id': 1, 'created': 100, 'delivered': 66, 'delivery_ratio': 0.66, 'average_delay': 0.9150133636363922, 'p95_delay': 1.2942645000000637}]",2,0.9981132075471697,M1,
DCF,6,200,97,5.696622000000101,200,200,0,1.0,2.9815613950000563,3.0092015000000725,4.972584600000093,4.980758220000093,4.984228000000092,287609.04269231326,381,180,1481,1100,15400,1481,1566898,2581,1582298,0,0,0.5192221263636462,0.0,0,200,5.696622000000101,0.735649199999898,python,multiflow,python-M1-high-seed-97-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.686235410000068, 'p95_delay': 4.976085800000092}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.276887380000044, 'p95_delay': 3.4753507500001084}]",2,1.0,M1,
Fixed-PRMAC,6,200,97,1.8406920000000493,200,133,67,0.665,0.5451456541353437,,1.0181576000000376,1.0384396000000469,1.0486920000000493,591916.5183528644,718,785,1246,4430,124280,862,911996,6154,1048344,0,,,,0,200,,0.22251840000171796,python,multiflow,python-M1-high-seed-97-Fixed-PRMAC,high,0.0,862,1246,528,49,0.18016209090909222,0.6983500000000209,862,12068,30.77,5241.72,934.4360902255639,528,461,"[{'flow_id': 0, 'created': 100, 'delivered': 73, 'delivery_ratio': 0.73, 'average_delay': 0.48342202739726214, 'p95_delay': 0.8004492000000211}, {'flow_id': 1, 'created': 100, 'delivered': 60, 'delivery_ratio': 0.6, 'average_delay': 0.6202427333333428, 'p95_delay': 1.031222900000045}]",2,0.9905364542501962,M1,
DCF,6,200,7,6.2960840000000955,200,200,0,1.0,3.5721768650000865,3.7146355000000986,4.482721200000091,4.529769100000094,4.540734000000093,260225.24477119034,456,215,1656,1200,16800,1656,1752048,2856,1768848,0,0,0.567791645000014,0.0,0,200,6.2960840000000955,0.9403032000009262,python,multiflow,python-M2-medium-seed-7-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.2777629200000855, 'p95_delay': 3.9175312500000943}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.866590810000088, 'p95_delay': 4.514566500000094}]",2,1.0,M2,
Fixed-PRMAC,6,200,7,2.5499560000000394,200,137,63,0.685,0.44369867153286635,,0.7413848000000461,0.7745199200000434,0.7832120000000451,440126.8100312251,853,916,1381,5340,150900,930,983940,7200,1147860,0,,,,0,200,,0.32627530000172555,python,multiflow,python-M2-medium-seed-7-Fixed-PRMAC,medium,0.0,930,1381,528,33,0.12308434848485418,0.40993800000003855,930,13020,36.0,5739.3,1101.4598540145985,528,465,"[{'flow_id': 0, 'created': 100, 'delivered': 66, 'delivery_ratio': 0.66, 'average_delay': 0.41899590909092876, 'p95_delay': 0.6929790000000462}, {'flow_id': 1, 'created': 100, 'delivered': 71, 'delivery_ratio': 0.71, 'average_delay': 0.466661802816921, 'p95_delay': 0.7602710000000426}]",2,0.9986697882302864,M2,
